state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,new_votes_relevant,new_votes_formatted,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg,counties_partition,total_votes_count
Arkansas (EV: 6),2020-11-07 15:17:32.186000,Trump,Biden,761251,420985,340266,33235,8874,8518,"  8,518",0.6375909837990139,0.36240901620098614,2401,2579,5.768377075980567,1.1388956441819769,0.3290246371920351,"{'Clark': 3877, 'Hempstead': 4997}",1216818
Arkansas (EV: 6),2020-11-06 20:08:18.087000,Trump,Biden,755820,417898,337922,42109,6,6,      6,0.8333333333333334,0.16666666666666666,2401,2579,4.62948143179859,0.0006371889752063709,0.31555513452065176,{'Pike': 6},1207944
Arkansas (EV: 6),2020-11-06 19:30:23.013000,Trump,Biden,755815,417897,337918,42115,-4997,-4763,Unknown,0.7566659668276297,0.24333403317237035,2401,2579,4.628844242823384,-0.589740446650441,0.3366578963470599,{},1207938
Arkansas (EV: 6),2020-11-06 19:13:48.402000,Trump,Biden,759419,419056,340363,37118,-3877,-3755,Unknown,0.48655126498002665,0.5134487350199733,2401,2579,5.218584689473825,-0.5487795232488413,0.27277966687798977,{},1212935
Arkansas (EV: 6),2020-11-06 18:51:26.274000,Trump,Biden,761246,420984,340262,33241,-3000,-3000,Unknown,1.0,-0.0,2398,2579,5.767364212722666,-0.5735867353320785,0.36788909753672816,{},1216812
Arkansas (EV: 6),2020-11-05 21:53:18.781000,Trump,Biden,764246,420984,343262,30241,6119,5833,"  5,833",0.5919766843819647,0.40802331561803534,2398,2579,6.340950948054744,0.9981552409027881,0.3155974604377902,"{'Clark': 3877, 'Hempstead': 2242}",1219812
Arkansas (EV: 6),2020-11-05 21:29:17.300000,Trump,Biden,760793,418604,342189,36360,232,224,    224,0.5580357142857143,0.4419642857142857,2398,2579,5.342795707151956,0.031069843605414427,0.28029856609703396,{'Garland': 232},1213693
Arkansas (EV: 6),2020-11-05 16:37:47.993000,Trump,Biden,760668,418505,342163,36592,1,1,      1,1.0,0.0,2398,2579,5.311725863546542,0.00014555535590243807,0.27789221875207654,{'Miller': 1},1213461
Arkansas (EV: 6),2020-11-05 16:08:12.562000,Trump,Biden,760667,418505,342162,36593,146,140,    140,0.6357142857142857,0.36428571428571427,2398,2579,5.311580308190639,0.019653360555430766,0.27791068580542266,{'Miller': 146},1213460
Arkansas (EV: 6),2020-11-04 23:49:45.306000,Trump,Biden,760578,418454,342124,36739,1832,1804,"  1,804",0.3314855875831486,0.6685144124168514,2398,2579,5.291926947635209,0.21948989533239427,0.2770995438690636,{'Carroll': 1832},1213314
Arkansas (EV: 6),2020-11-04 22:27:15.940000,Trump,Biden,759980,417248,342732,38571,3998,3901,"  3,901",0.8182517303255575,0.18174826967444246,2397,2579,5.072437052302814,0.4594495675477326,0.22321428571428573,{'Newton': 3998},1211482
Arkansas (EV: 6),2020-11-04 20:23:38.149000,Trump,Biden,756788,416539,340249,42569,176,174,    174,0.5057471264367817,0.4942528735632184,2379,2579,4.612987484755082,0.01695905860023217,0.2407910463979137,{'Baxter': 176},1207484
Arkansas (EV: 6),2020-11-04 20:14:42.157000,Trump,Biden,756700,416453,340247,42745,85,84,     84,0.8809523809523809,0.11904761904761904,2379,2579,4.59602842615485,0.008897866397930443,0.23590652342452098,{'Logan': 85},1207308
Arkansas (EV: 6),2020-11-04 18:56:14.325000,Trump,Biden,756626,416443,340183,42830,9123,8901,"  8,901",0.7637344118638355,0.23626558813616447,2379,2579,4.587130559756919,0.7642070945431838,0.23700391280044716,{'White': 9123},1207223
Arkansas (EV: 6),2020-11-04 17:24:40.785000,Trump,Biden,749828,414340,335488,51953,24,23,     23,0.782608695652174,0.21739130434782608,2352,2579,3.8229234652137354,0.0016630378771411714,0.38636363636363635,{'Franklin': 24},1198100
Arkansas (EV: 6),2020-11-04 14:40:19.159000,Trump,Biden,749810,414335,335475,51977,21,21,     21,0.4285714285714286,0.5714285714285714,2352,2579,3.821260427336594,0.0013116413159943718,0.5714285714285714,{'Desha': 21},1198076
Arkansas (EV: 6),2020-11-04 13:28:22.084000,Trump,Biden,749801,414323,335478,51998,0,0,      0,0,0,2352,2579,3.8199487860206,2.8199487860206,,{},1198055
Arizona (EV: 11),2020-11-11 22:51:34.682000,Biden,Trump,1655192,1642379,12813,40565,0,0,      0,0,0,1482,1489,0.6603832313219424,0.0,0.5769,{},3348758
Arizona (EV: 11),2020-11-11 03:23:42.270000,Biden,Trump,1655192,1642379,12813,40565,0,0,      0,0,0,1482,1489,0.6603832313219424,0.0,0.5769,{},3348758
Arizona (EV: 11),2020-11-11 02:17:41.626000,Biden,Trump,1655192,1642379,12813,40565,5291,5195,"  5,195",0.4259865255052936,0.5740134744947064,1481,1489,0.6603832313219424,0.00999038779483108,0.5769,{},3348758
Arizona (EV: 11),2020-11-11 01:51:41.532000,Biden,Trump,1652979,1639397,13582,45856,342,330,    330,0.6090909090909091,0.39090909090909093,1481,1489,0.6503928435271114,0.0019046964683386847,0.5808666666666666,{'Coconino': 342},3343467
Arizona (EV: 11),2020-11-11 01:16:21.870000,Biden,Trump,1652778,1639268,13510,46198,384,378,    378,0.16402116402116407,0.8359788359788359,1481,1489,0.6484881470587727,-0.0015446293959102686,0.5831333333333333,{'Mohave': 384},3343125
Arizona (EV: 11),2020-11-11 00:49:41.336000,Biden,Trump,1652716,1638952,13764,46582,1228,1188,"  1,188",0.30808080808080807,0.6919191919191919,1481,1489,0.6500327764546829,-0.0009893100170377256,0.5801,"{'Gila': 2, 'Yavapai': 1226}",3342741
Arizona (EV: 11),2020-11-11 00:24:41.854000,Biden,Trump,1652350,1638130,14220,47810,64,63,     63,0.5555555555555556,0.4444444444444444,1481,1489,0.6510220864717207,0.0002761361650629457,0.5763666666666667,{'Navajo': 64},3341513
Arizona (EV: 11),2020-11-10 23:21:41.803000,Biden,Trump,1652315,1638102,14213,47874,914,897,    897,0.35785953177257523,0.6421404682274248,1481,1489,0.6507459503066577,0.00017017836907762263,0.5766666666666667,{'Pinal': 914},3341449
Arizona (EV: 11),2020-11-10 21:44:40.730000,Biden,Trump,1651994,1637526,14468,48788,5480,6967,"  6,967",0.48098177120711927,0.5190182287928807,1481,1489,0.6505757719375801,0.012725703558627344,0.5753333333333334,{'Pima': 7142},3340535
Arizona (EV: 11),2020-11-10 20:17:01.511000,Biden,Trump,1648643,1633910,14733,54268,15,15,     15,0.06666666666666665,0.9333333333333333,1479,1489,0.6378500683789528,-8.350949872903968e-05,0.5872333333333334,{'Navajo': 15},3335055
Arizona (EV: 11),2020-11-10 02:18:36.294000,Biden,Trump,1648642,1633896,14746,54283,6397,6252,"  6,252",0.4888035828534869,0.5111964171465131,1479,1489,0.6379335778776818,0.01336971840874901,0.5869666666666666,{'Maricopa': 6397},3335040
Arizona (EV: 11),2020-11-10 00:51:18.070000,Biden,Trump,1645586,1630700,14886,60680,600,588,    588,0.3860544217687075,0.6139455782312925,1479,1489,0.6245638594689328,0.0001093064450701231,0.5711333333333334,"{'Coconino': 419, 'Yavapai': 181}",3328643
Arizona (EV: 11),2020-11-10 00:02:51.838000,Biden,Trump,1645359,1630339,15020,61280,591,576,    576,0.14236111111111116,0.8576388888888888,1479,1489,0.6244545530238627,-0.0021923845183350332,0.5663,{'Mohave': 591},3328043
Arizona (EV: 11),2020-11-09 22:23:05.122000,Biden,Trump,1645277,1629845,15432,61871,3437,3332,"  3,332",0.30522208883553426,0.6947779111644657,1479,1489,0.6266469375421977,-0.0034266654552261855,0.5569,{'Cochise': 3437},3327452
Arizona (EV: 11),2020-11-09 21:15:22.385000,Biden,Trump,1644260,1627530,16730,65308,787,773,    773,0.24062095730918498,0.759379042690815,1476,1489,0.6300736029974239,-0.0015318006400568684,0.5328666666666667,{'La Paz': 787},3324015
Arizona (EV: 11),2020-11-09 18:40:02.044000,Biden,Trump,1644074,1626943,17131,66095,424,411,    411,0.5888077858880778,0.41119221411192214,1475,1489,0.6316054036374807,0.0013961013758353458,0.5295,{'Pinal': 424},3323228
Arizona (EV: 11),2020-11-09 18:30:48.110000,Biden,Trump,1643832,1626774,17058,66519,145,142,    142,0.7887323943661972,0.2112676056338028,1475,1489,0.6302093022616454,0.0009077879661376631,0.5331666666666667,{'Apache': 145},3322804
Arizona (EV: 11),2020-11-09 18:16:49.347000,Biden,Trump,1643720,1626744,16976,66664,124,121,    121,0.4628099173553719,0.5371900826446281,1475,1489,0.6293015142955077,0.00017164065255559358,0.5353666666666667,"{'Navajo': 91, 'Santa Cruz': 33}",3322659
Arizona (EV: 11),2020-11-09 00:49:30.725000,Biden,Trump,1643664,1626679,16985,66788,327,319,    319,0.5517241379310345,0.4482758620689655,1475,1489,0.6291298736429521,0.0008788138598477824,0.5359333333333334,{'Apache': 327},3322535
